path,hash,access
/home/aperry/Documents/SY402/beaglEd/.git/hooks/commit-msg.sample,1f74d5e9292979b573ebd59741d46cb93ff391acdd083d340b94370753d92437,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/hooks/pre-push.sample,4b1119e1e13a212571976f4aee77847cdbd40978546d6273a557e238981a40d1,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/hooks/update.sample,751c037320024ec2ee2757f3ffae0b10ad2c946367684e7059d4dc97eac7e431,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/hooks/prepare-commit-msg.sample,e9ddcaa4189fddd25ed97fc8c789eca7b6ca16390b2392ae3276f0c8e1aa4619,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/hooks/pre-receive.sample,a4c3d2b9c7bb3fd8d1441c31bd4ee71a595d66b44fcf49ddb310252320169989,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/hooks/pre-commit.sample,d6d114e507a3295ff3a2e214611c2f5c0d13eaf0ed53f595ba02e4cc714fca18,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/hooks/fsmonitor-watchman.sample,9c34ab6527211ec8605b2a563f5329ed8f66dbfbd11e677c78da6c3171085604,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/hooks/applypatch-msg.sample,0223497a0b8b033aa58a3a521b8629869386cf7ab0e2f101963d328aa62193f7,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/hooks/pre-applypatch.sample,e15c5b469ea3e0a695bea6f2c82bcf8e62821074939ddd85b77e0007ff165475,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/hooks/pre-rebase.sample,4febce867790052338076f4e66cc47efb14879d18097d1d61c8261859eaaa7b3,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/hooks/post-update.sample,81765af2daef323061dcbc5e61fc16481cb74b3bac9ad8a174b186523586f6c5,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/info/exclude,6671fe83b7a07c8932ee89164d1f2793b2318058eb8b98dc5c06ee0a5a3b0ec1,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/refs/heads/main,cc76565f3a39eca2b0b64f1873fdf5a4cbe4ef49464071eac9c7ec3208b3e278,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/refs/remotes/origin/HEAD,2bb6a24aa0fc6c484100f5d51a29bbad841cd2c755f5d93faa204e5dbb4eb2b4,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/refs/remotes/origin/main,cc76565f3a39eca2b0b64f1873fdf5a4cbe4ef49464071eac9c7ec3208b3e278,04012021_072907
/home/aperry/Documents/SY402/beaglEd/test/a/a,bdc26931acfb734b142a8d675f205becf27560dc461f501822de13274fe6fc8a,04012021_072907
/home/aperry/Documents/SY402/beaglEd/test/b/bbbb,dc5a5ce1f8a44190b5720b44335d1b0465e1226504e45ea67cfa10d58ed1a4cc,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git,27e6fb16296d1aa7cd5c53753b6c8a66cbb934e20b6bd7307627ad9d04fd17ed,04012021_072907
/home/aperry/Documents/SY402/beaglEd/test,cd83b488db92171c9537738da73b9fa3c0f213803783e5599652ffb44d5ddb32,04012021_072907
/home/aperry/Documents/SY402/beaglEd/__pycache__,14664538b59b516375fa78e5a130371b7f092fbfea43eae7460636a524a7ec5e,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/logs,d8140255ca3a3399124603f542f912f9bca925ce2a9bf72d4dab2aa558c7a684,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/hooks,f4ca1e7cef47e0f8de8203c682ae9550740d192a8870970532458908c8b9f5b2,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects,0c86b0550a9a40ed1b47adf2e9352d13f59cc9109eee24d0a6bda49d3663cbcc,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/info,04ff5ae6ee0c1c315360eca8872ada34fa43b7cc4a1977ec68826ca4eb677a94,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/refs,653b637708cdcca0a87f9ecfbccfe7be2307af7306f51272f647861a9611fa07,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/logs/refs,522e0256108b199372f0256faab41f0cb10e38843603086fc273120450f5b07b,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/logs/refs/heads,2d9a8587fdc10f598bd8220c32c40adfb389e16c2d2eb622a364bb05042baca0,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/logs/refs/remotes,4c28f906ec8d82821e04de23c4fb7a26226c5198b6b5ea46598f9a4c465515d1,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/logs/refs/remotes/origin,7aea8f0b8ff499a9d8a89cf8d4181a2833457e1c0a3a9d71c3e30c13c5dabf0b,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/e6,f84d5ac73175f221156213fa3951c2e7e438374226c57dd83b488121575091f3,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/c5,b8e612d58156d4479c56d6f10eeaa6ed0f5e0c3d21b9a18b788c1c9638eea66d,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/8c,5e53136c9ac24d8c56d669880e3d5be544286d85f2aedc2c3eba4399f168c8e8,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/65,e52d1c2d37f3f2f02eb7cbf4f4d7a2c6bb585a3ac4b38aebae098675412e4579,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/ed,a946471502649ff4d23b9de565846d870e5eaa6bfa2b09c8c0e8d60c9d02a754,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/fe,964d920662b37fe94f5aa5a8781adef141bc1d1944adb04fd7737057dcfc88f6,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/49,3f221e432d0c1bb8ff7c7901201036725beacd996a7263c8f0dcacfb77e74fa5,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/3e,63a42b7c05ab763a5ce017d3b0dabcf96e42964fc26106c08e713e2efe8ddbe7,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/ae,c58a0888ac88a9a16661027a248cea567888c517c653fbbf091c748c42ad8d87,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/bb,be5762645ef138a20bc18949909ebaaa3b8cc611b1e924c4b187c512a6429439,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/38,ae88aef8b6fe78bb392b2865f77688c3374e16de5cb0368eea948e49c9e81cf7,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/77,50d6d2c3c584fc2d61a9ca56b9b20f7fe8e4634122f7d83722594f4e63117d25,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/55,8dd38bd9e2bd805eaf32eb74c0731eedf9d98af4c71d7cbdf6eb541a1a7ddb45,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/e5,50d5cce22c0801ba32c4a1b54d3d1831567261c974d7dfe2c7c78187ea3c4b78,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/7e,eda2d024da3772473c8ba6518c9a153066bc52bc94b8b1c964d9e1e61dc6bfec,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/3d,875cfe4767d01956a61d9859a4e546c7483bbf47d636f8f2b9f388edffc6f69b,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/f3,5e2c31d9c34cd9bce992041e4ebd2a9ccd05b49d79d4fa6effc02dc747b05f76,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/96,9d8550afc4a77e6df1acccfa661336d7f7d1d5455bfc43564085fb188563fd8f,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/8b,be60d74c2f37a492ed1f1149181ec059164fdb165ac88793a5a571ef88cc4b06,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/21,3914d41f07094448f2e1af67b42c0de2543e66c4a91eebe13928c5b6aea91f57,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/3f,ded242a1ca3791a86e2f1f4347ee0307614c29cfaa2b81af1c13e33fbf0e0ecd,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/d5,8fe57725a2320e6b6725c4f6937ceb7cd51317297483995c711a9e43ba313c61,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/e2,f5336e0fb8c2d8614476206ebd8a61f2efcdcfd26c677e53e01ad3f85b95633a,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/2e,c1f1e117b7ce09932eedb2ce42057ced5d4ade0969f1ba6a7816f3d306ae695f,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/51,dc4f3feeaf65522a1ad5be2a494b4d2e4b0d01ce9ee60afbb2aac85073c8814e,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/7d,e22df0a532dcace06f0fdce70f6d04a76d964179c25fb97c96a181e022a81210,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/94,01b1cd07e0f21a0983f776d90713f699f5905b93fc6cb101c7f6055e051e3184,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/be,1da61eb3658349a6012386426b3f4036e463aded974c27a6cf9395011130536f,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/58,7a2552ef4159a93ef7d91382075933d6c8696b93a8ce5f728b71730cabd348d4,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/9b,92a65cd8c04ae11b3b6ae82c1190976df8fabc63f2cb1a42466d3bfc9af8562d,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/b5,a028ff913536dc23c72eeb287e2f4179dacc0a13340b164a373257b75bef04df,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/d1,34ce13a87b35bb0bec00a6beb6aeab47cc758a8f7b7e8e1adccdb44783e86563,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/2f,19166fc8bea1cc39fc3514eb6aaac15601ba3ab96ed208eba41838defa1411e2,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/d3,bed032740f22fb3a43292b6d91da8eedbf7f00f1c68f6741d96d336cb8a2d351,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/b8,14995352cb4d7000bc8e1d5e69a42dc156e84d3c92a69b439d018ea4b7b8b344,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/ff,61b9756dcd722f31057db34e397aa9fa39fd15986ba03c96e46e4290a751bf1c,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/34,3f31ef4e832105e252f0069880823f5641df7ab07f213545585c91e78b0b48f2,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/6c,88af5d8dbea51d6f81cad725ad4a7dfe9c27baf8d525c3d20f3d73b0622d97d0,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/1a,155396e7549464d49a9570a7cedc5bf4d02ee8e07794f6cf87ddf2b9f3e0dc4d,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/76,53c9180eef52cd1009352ba522140e24150fce65f146782f8e0b19058557cbbe,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/d6,cff744f2a5d48b4dd3b75275d8aba16251a03deb407d74ffe0709bb304d38378,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/e0,6444ce646b269930f1a549ac9b7b08f63a711293f999219954d9a926bfa13368,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/f2,fd20219024931966f1b4c8e0da637827250174ec5b558178cdadb7374b0b34fe,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/cc,d64149e9b74a4ce52dfcb59ea5dea2cede3c156dabd9b1897f19a805125c6e7a,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/59,1190e7efe1a43c6ed5dd78fce64f52129516b2a28406713d387612e4259f1638,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/9f,1d46ba0d8c37e64ebd9685fd7c96cde59ed4a8a9f7c4d1135c92a885b0fd09b2,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/35,b7dcf90de87a3248a6a9ea8fdeb02ecec27f79de5b2510c9243ba53d2d9d4ab9,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/7c,44375759d0bdd1ac3051536ae5dd30943c243624fe7167404ae3acb2a2762964,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/2d,b456fe0432b37d17ae01496abf422901baa4612add2727366673d368bccf239d,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/3b,8b0abb852f2ee228d374aa383d4d97d7063dcb091060678897e4dea14945b1ae,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/bc,bb4b0e737db398c3e0064d5410135966364026e1924941b164b12a867249b5f3,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/cb,7285a2993d2765370d1c7f487755f4b33922707819da8573c4e7ca5e9433d9df,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/13,6e4feff1913e57cc8dfef61c919849feab180b72b79bb27d60f51685a45be2f2,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/c3,4bb8fcf2136ef6a95b162e6cd8b4daef8cd8f2ecd0158e7fc79fb1dceb8ffc76,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/ad,9fc91709e5b1565942d4021271137e607ca07de9b63f21d37487ff3191f57167,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/04,274fb3a0c9d19169f44c833e57cbbf53cd54325652923accaba7b65f3f5da1d8,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/54,fc48f970160cdfd248f9fe967d6c54f749c5742ac318c7a04744d7fc9df9e2b6,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/9d,e467970e604b09fcd13a4cef9cb2e9ea1a07320ae3c11ebea2db8a38966b49ec,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/e8,7e829ec94c4e271d2a749a58c1005718007f36bedf3a2138cca5ec79a3b1b3b7,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/9e,4f7f0be4ae8240747bcc860d93b25e859c0c7022171489bc92673fb2db8e5b94,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/46,c629ef87494b5d58291574aa5d0f69b034e315d268e42450a19924b8565b69d7,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/24,5edd6e0f9ea75128fd1f1b2eb41cdb87a4d5f08dc1f86e528fff41f8e5d68d86,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/47,afd29ed52d9e8e17eab944e18c04bcc5f428070356ce485cb4cfac410074f7f2,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/ee,f180cb423cf0a0ae1388408960e0c56f3e3091b9d04509b0489b09156a060fbc,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/8d,39a21077612c7468ebc5a48466c1c94eaa41be07b314f2ad542cd1fc6aa82d79,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/23,b6e8d2e6a722c4346a5f2f494d65a964dc78bc84933a1350cea906201f79c0da,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/db,09847dfad8687a08eed49098a5bb83d2b35bde0258461cbf760c4c4249017604,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/5f,5678136be4ef79f838b33483afa426215cc9ca5b5165bae5b6559c4284f0d0de,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/07,b70d1727772c0e35d96721a0be60620504c5d8ea841f33c5117b0d6f1a9e6060,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/8a,d54b42ddcc24344798217888f4e45975889afc19336a4d459d9abc46dfaff2c0,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/dd,c4840b818a8f06677ea250ce7e761d6ed369831720621b0354de7b22b7cf385a,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/d9,83394babb48e172837432dc9dd8d289551490148c7d4214832eee7354912df0e,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/objects/84,298460a2ea13bcb06eb99c90ebf7d6aeee03b8d5dcdeae1942d5f298b44568a2,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/refs/heads,31c3d53461feee4d1d98e7710a449e52bc0c1c163bb354a1b9911c4479b000b9,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/refs/remotes,587bec7482bbced2fc4ec02f8a390c7032ac8daf372e9b40822cb5ee9c903ae2,04012021_072907
/home/aperry/Documents/SY402/beaglEd/.git/refs/remotes/origin,a40d44ea8f10fc25abf179b23ebcc0b901c661efb9d39681350ebd4ef12ec102,04012021_072907
/home/aperry/Documents/SY402/beaglEd/test/a,b99965dee56217ea0739c27b8c8285ebbf4c93be67f0736b4fe1f071a03a55fc,04012021_072907
/home/aperry/Documents/SY402/beaglEd/test/b,30de46c311323ebb94b74bb655541ba1532bfd7ecd703d141ee2f3379be9e5d1,04012021_072907
